protein	contrast	estimate	pvalue
TCEB2	LB+NL+ vs LB-NL-	0.0916778400290872	0.318154835235593
TCP1	LB+NL+ vs LB-NL-	-0.0115587155064994	0.866598781658193
TCP11L1	LB+NL+ vs LB-NL-	-0.237696314088448	0.0963803650585355
TECR	LB+NL+ vs LB-NL-	0.0306644918592235	0.968779796631332
TESC	LB+NL+ vs LB-NL-	0.428104912845334	0.481423549365005
TF	LB+NL+ vs LB-NL-	0.105566120959184	0.830918250960253
TFAM	LB+NL+ vs LB-NL-	-0.100403074832531	0.738375111635756
TFG	LB+NL+ vs LB-NL-	-0.121686165811944	0.395321747692802
TGFBI	LB+NL+ vs LB-NL-	0.172600428546905	0.840446777523082
TGM2	LB+NL+ vs LB-NL-	0.0289100330105288	0.978848303467841
TGOLN2	LB+NL+ vs LB-NL-	0.0816140725631047	0.471485773622077
TH	LB+NL+ vs LB-NL-	-0.494788458860646	0.416357949157751
THEM6	LB+NL+ vs LB-NL-	-0.128109308158883	0.209966165862294
THNSL1	LB+NL+ vs LB-NL-	0.10515247086672	0.36495780818457
THOP1	LB+NL+ vs LB-NL-	0.177489805844315	0.222418751107487
THTPA	LB+NL+ vs LB-NL-	0.0334249451344618	0.790835066044294
THY1	LB+NL+ vs LB-NL-	-0.0705774803712763	0.812982720402821
TIAL1	LB+NL+ vs LB-NL-	0.120760578842774	0.641135236692989
TIGAR	LB+NL+ vs LB-NL-	0.273723534873265	0.00805380120849586
TIMM10	LB+NL+ vs LB-NL-	-0.0972981964151995	0.873149106220349
TIMM10B	LB+NL+ vs LB-NL-	-0.119933788350526	0.451824819227388
TIMM13	LB+NL+ vs LB-NL-	-0.130165077655995	0.326159955661885
TIMM44	LB+NL+ vs LB-NL-	-0.0872984140915257	0.567737950101059
TIMM50	LB+NL+ vs LB-NL-	-0.00946743668349975	0.989152792381939
TIMM8A	LB+NL+ vs LB-NL-	-0.111241171224994	0.214607611740086
TIMM9	LB+NL+ vs LB-NL-	0.0117208029771683	0.987693472840345
TIMP3	LB+NL+ vs LB-NL-	0.941071733046955	0.219854839100415
TINAGL1	LB+NL+ vs LB-NL-	0.240188277935735	0.0815629193417
TIPRL	LB+NL+ vs LB-NL-	-0.0280110722984412	0.865612608042783
TJP1	LB+NL+ vs LB-NL-	-0.170337933626385	0.309185602365336
TJP2	LB+NL+ vs LB-NL-	0.253334801532099	0.254674518156922
TK2	LB+NL+ vs LB-NL-	-0.119106438720294	0.336216556690844
TKT	LB+NL+ vs LB-NL-	0.0741873597542314	0.512515340067378
TLDC1	LB+NL+ vs LB-NL-	-0.147701342278825	0.609753198001696
TLN1	LB+NL+ vs LB-NL-	0.142261690274859	0.129157627410938
TLN2	LB+NL+ vs LB-NL-	-0.0189620214445735	0.923583357201902
TMED10	LB+NL+ vs LB-NL-	-0.101301572576468	0.460523154032603
TMED7	LB+NL+ vs LB-NL-	-0.142341351738346	0.24565740321725
TMED9	LB+NL+ vs LB-NL-	-0.0879981181098147	0.414578793010593
TMEM11	LB+NL+ vs LB-NL-	-0.0783468418304062	0.554222123445986
TMEM120A	LB+NL+ vs LB-NL-	0.0355578314072619	0.711213349022466
TMEM126A	LB+NL+ vs LB-NL-	-0.00216998684345197	0.99951823627886
TMEM14C	LB+NL+ vs LB-NL-	0.240518207956862	0.289194259613448
TMEM163	LB+NL+ vs LB-NL-	-0.132474802559178	0.579465415505196
TMEM205	LB+NL+ vs LB-NL-	-0.00240941570974141	0.999613173293259
TMEM263	LB+NL+ vs LB-NL-	-0.0924465580179008	0.640090848883416
TMEM30A	LB+NL+ vs LB-NL-	-0.0584911039534912	0.955503382626695
TMEM33	LB+NL+ vs LB-NL-	0.0625946580499174	0.758987741054379
TMEM65	LB+NL+ vs LB-NL-	0.134332454833957	0.617349849857451
TMLHE	LB+NL+ vs LB-NL-	-0.102052892194339	0.83095897179351
TMOD2	LB+NL+ vs LB-NL-	-0.0127935086737876	0.913050108731519
TMPO	LB+NL+ vs LB-NL-	0.00710217938827252	0.998983143158045
TMSB10	LB+NL+ vs LB-NL-	-0.0959584187003225	0.864874429656007
TMSB4X	LB+NL+ vs LB-NL-	0.137419334793019	0.40113197192775
TMX1	LB+NL+ vs LB-NL-	0.20029796360143	0.126125295176009
TMX2	LB+NL+ vs LB-NL-	0.0498201799233218	0.915663041313487
TMX3	LB+NL+ vs LB-NL-	0.289469923387633	0.167612320787976
TMX4	LB+NL+ vs LB-NL-	-0.040923709332345	0.915068328976028
TNC	LB+NL+ vs LB-NL-	0.252678433543812	0.0369813197816333
TNPO1	LB+NL+ vs LB-NL-	-0.00328454663514918	0.998312409121289
TNPO2	LB+NL+ vs LB-NL-	0.04841240988371	0.947861518880778
TNPO3	LB+NL+ vs LB-NL-	0.0179316772876071	0.986571821656813
TNR	LB+NL+ vs LB-NL-	-0.102835081078651	0.18125324552764
TNS1	LB+NL+ vs LB-NL-	0.173252878819565	0.515963502392673
TNS3	LB+NL+ vs LB-NL-	-0.00599648996246472	0.999341736617062
TOLLIP	LB+NL+ vs LB-NL-	-0.119395840840442	0.23183516178173
TOM1	LB+NL+ vs LB-NL-	-0.17489590633996	0.00711743653105246
TOM1L2	LB+NL+ vs LB-NL-	-0.164297653331052	0.0892255679104599
TOMM22	LB+NL+ vs LB-NL-	0.120980933059592	0.511457396915612
TOMM40	LB+NL+ vs LB-NL-	-0.134921230353281	0.609665670528241
TOMM70A	LB+NL+ vs LB-NL-	-0.0106149079630767	0.99502008707577
TPBG	LB+NL+ vs LB-NL-	-0.0670758642892933	0.972852570955707
TPD52	LB+NL+ vs LB-NL-	0.0368989075392125	0.905883165898576
TPD52L1	LB+NL+ vs LB-NL-	0.0295029714146486	0.987822260125266
TPD52L2	LB+NL+ vs LB-NL-	0.0441086266116356	0.803957983648243
TPH2	LB+NL+ vs LB-NL-	0.130448876384392	0.902654969479872
TPI1	LB+NL+ vs LB-NL-	0.0378958994601144	0.648713414060531
TPM1	LB+NL+ vs LB-NL-	0.0914959245474539	0.410688939353756
TPM3	LB+NL+ vs LB-NL-	0.00121195561870255	0.99973121331238
TPM4	LB+NL+ vs LB-NL-	0.0537147125190657	0.700253498775431
TPP1	LB+NL+ vs LB-NL-	0.0148671373654732	0.984866556819585
TPP2	LB+NL+ vs LB-NL-	0.0742580840614666	0.771836692989777
TPPP	LB+NL+ vs LB-NL-	0.0776336826724682	0.434304123136267
TPPP3	LB+NL+ vs LB-NL-	0.167975675137171	0.602696889501772
TPRG1L	LB+NL+ vs LB-NL-	-0.097416691520072	0.806398003283785
TPRKB	LB+NL+ vs LB-NL-	0.00526159239106629	0.999088433255718
TPT1	LB+NL+ vs LB-NL-	-0.104857273623105	0.384192696476478
TRAP1	LB+NL+ vs LB-NL-	-0.0281750491816103	0.938692091183837
TRAPPC1	LB+NL+ vs LB-NL-	0.0494753762345196	0.785113598607179
TRAPPC10	LB+NL+ vs LB-NL-	-0.0621971062359735	0.699623360441584
TRAPPC3	LB+NL+ vs LB-NL-	-0.0522307908368637	0.603452862916918
TRAPPC5	LB+NL+ vs LB-NL-	-0.0660298464051987	0.861982463300963
TRAPPC6B	LB+NL+ vs LB-NL-	-0.207967971802352	0.245940502863894
TRAPPC9	LB+NL+ vs LB-NL-	0.130347824395374	0.871375792469661
TRIM2	LB+NL+ vs LB-NL-	-0.0246696031229568	0.91923727868314
TRIM25	LB+NL+ vs LB-NL-	0.0312071346073368	0.949270334079752
TRIM28	LB+NL+ vs LB-NL-	0.194083156824688	0.27929113832727
TRIM3	LB+NL+ vs LB-NL-	-0.0989884467442886	0.48520635035643
TRIM32	LB+NL+ vs LB-NL-	-0.0279683907913425	0.839251340203228
TRIM36	LB+NL+ vs LB-NL-	-0.0377658410723983	0.954852115642091
TRIO	LB+NL+ vs LB-NL-	0.086476317698023	0.343168296811504
TRNT1	LB+NL+ vs LB-NL-	-0.108760541105334	0.0653246940533804
TROVE2	LB+NL+ vs LB-NL-	0.0714804394835041	0.63995900532296
TSC1	LB+NL+ vs LB-NL-	-0.121245691928933	0.680562664326176
TSC2	LB+NL+ vs LB-NL-	0.0556849877221394	0.934583778518301
TSFM	LB+NL+ vs LB-NL-	-0.0327161432400756	0.958697174242688
TSG101	LB+NL+ vs LB-NL-	0.0306803785396197	0.889832113827125
TSN	LB+NL+ vs LB-NL-	0.100841010888273	0.380192198579742
TSNAX	LB+NL+ vs LB-NL-	0.0739935487224177	0.771031689958091
TSPAN8	LB+NL+ vs LB-NL-	0.257412337685239	0.667483314203231
TST	LB+NL+ vs LB-NL-	0.157470107467684	0.317659020445698
TSTA3	LB+NL+ vs LB-NL-	0.233847423122265	0.158995986749756
TSTD1	LB+NL+ vs LB-NL-	0.132104563333562	0.703047511750795
TTC1	LB+NL+ vs LB-NL-	-0.120318593721614	0.426859850156905
TTC37	LB+NL+ vs LB-NL-	0.121128658125931	0.360489727018381
TTC7B	LB+NL+ vs LB-NL-	-0.0404362703231506	0.952922092909547
TTC9C	LB+NL+ vs LB-NL-	-0.10322970110108	0.465926013703405
TTLL12	LB+NL+ vs LB-NL-	0.0933130022916839	0.674524532128146
TTR	LB+NL+ vs LB-NL-	0.414265337078655	0.476847556622119
TTYH1	LB+NL+ vs LB-NL-	-0.319975154613778	0.0278283817479192
TUBA4A	LB+NL+ vs LB-NL-	0.00976810540457696	0.987068839847902
TUBA8	LB+NL+ vs LB-NL-	-0.305696879667775	0.272281635112106
TUBB	LB+NL+ vs LB-NL-	0.0058543261353911	0.998452762317097
TUBB2A	LB+NL+ vs LB-NL-	-0.122200496501168	0.373567634508147
TUBB2B	LB+NL+ vs LB-NL-	0.119909240962327	0.608383617204062
TUBB3	LB+NL+ vs LB-NL-	-0.0858074201567533	0.5838017060403
TUBB4A	LB+NL+ vs LB-NL-	-0.00399688119517792	0.998594720836446
TUBB4B	LB+NL+ vs LB-NL-	0.107239700315535	0.584659723584963
TUBB8	LB+NL+ vs LB-NL-	-0.105880169687538	0.309984422209033
TUBG2	LB+NL+ vs LB-NL-	0.179541566171423	0.426897009248499
TUBGCP2	LB+NL+ vs LB-NL-	-0.0367295347242642	0.694784355806765
TUFM	LB+NL+ vs LB-NL-	0.025758790047989	0.878545394740269
TUSC2	LB+NL+ vs LB-NL-	-0.271055945345199	0.00948250123840444
TWF1	LB+NL+ vs LB-NL-	0.0330256054194457	0.919116635463277
TWF2	LB+NL+ vs LB-NL-	-0.00745937870537504	0.991567686869345
TXN	LB+NL+ vs LB-NL-	-0.0332454870740607	0.867913082749944
TXN2	LB+NL+ vs LB-NL-	-0.104811457642479	0.293925776611318
TXNDC12	LB+NL+ vs LB-NL-	0.152403732676216	0.182975189572573
TXNDC17	LB+NL+ vs LB-NL-	0.0707365013059636	0.498412934117645
TXNDC5	LB+NL+ vs LB-NL-	-0.00469387093140565	0.998010736188435
TXNL1	LB+NL+ vs LB-NL-	-0.0261588369867512	0.930044529645315
TXNRD1	LB+NL+ vs LB-NL-	0.0449919310022611	0.71008147283812
TXNRD2	LB+NL+ vs LB-NL-	-0.104623661108258	0.635804075002903
TYMP	LB+NL+ vs LB-NL-	-0.0547633341218125	0.985365650000677
U2AF2	LB+NL+ vs LB-NL-	0.238263158292521	0.238690419043218
UAP1	LB+NL+ vs LB-NL-	0.0582046904880316	0.887166405445794
UAP1L1	LB+NL+ vs LB-NL-	0.262412323619678	0.456700685561965
UBA1	LB+NL+ vs LB-NL-	-0.0267775121561264	0.618537369481461
UBA2	LB+NL+ vs LB-NL-	0.150149078435228	0.238116395583291
UBA3	LB+NL+ vs LB-NL-	0.0340621462448554	0.885480615527145
UBA5	LB+NL+ vs LB-NL-	-0.0374759366493874	0.826644398152191
UBA6	LB+NL+ vs LB-NL-	0.0641116680293822	0.591894242316675
UBAP2L	LB+NL+ vs LB-NL-	-0.262830163299546	0.296275012382061
UBE2K	LB+NL+ vs LB-NL-	-0.0660217391163565	0.772101749158556
UBE2L3	LB+NL+ vs LB-NL-	-0.0358693862577829	0.839426179883797
UBE2M	LB+NL+ vs LB-NL-	0.0023032568360176	0.999171992788484
UBE2N	LB+NL+ vs LB-NL-	-0.0511040994727408	0.717987609324597
UBE2O	LB+NL+ vs LB-NL-	-0.0215732907343876	0.950469789623937
UBE2V1	LB+NL+ vs LB-NL-	-0.00180694268468462	0.999552658951029
UBE2V2	LB+NL+ vs LB-NL-	0.0211633159659052	0.956647611864769
UBLCP1	LB+NL+ vs LB-NL-	0.0275731020279995	0.968491175042372
UBQLN2	LB+NL+ vs LB-NL-	-0.0652646933106931	0.792010101893734
UBR4	LB+NL+ vs LB-NL-	-0.0520409342566853	0.299025297248574
UBXN1	LB+NL+ vs LB-NL-	-0.344857143840678	0.200917058793854
UBXN4	LB+NL+ vs LB-NL-	0.0559072226501349	0.885373173015048
UBXN6	LB+NL+ vs LB-NL-	-0.0486046911354969	0.729578483014075
UCHL1	LB+NL+ vs LB-NL-	0.00461932773360802	0.995805007526835
UCHL3	LB+NL+ vs LB-NL-	-0.0639877013775633	0.849499643337392
UCHL5	LB+NL+ vs LB-NL-	-0.0753698645518534	0.748318527661681
UFC1	LB+NL+ vs LB-NL-	0.196859194556774	0.0470090654017232
UFD1L	LB+NL+ vs LB-NL-	-0.117105806787949	0.266374039036206
UFL1	LB+NL+ vs LB-NL-	-0.0570744356895395	0.910517828807351
UFM1	LB+NL+ vs LB-NL-	0.000485844349009376	0.999976460416944
UGGT1	LB+NL+ vs LB-NL-	-0.0393854377995076	0.840113549375352
UGP2	LB+NL+ vs LB-NL-	0.0856118243576793	0.208403936460148
ULK3	LB+NL+ vs LB-NL-	-0.225832097596243	0.104297020153001
UNC13A	LB+NL+ vs LB-NL-	0.00781258530266001	0.999304043065156
UPF1	LB+NL+ vs LB-NL-	-0.172975459050391	0.0340356578163872
UQCC2	LB+NL+ vs LB-NL-	-0.110259214646422	0.651750239607122
UQCR10	LB+NL+ vs LB-NL-	0.201943498252102	0.289612356589598
UQCRB	LB+NL+ vs LB-NL-	0.0752326693580707	0.478383413256019
UQCRC1	LB+NL+ vs LB-NL-	-0.0353828093414175	0.76805430821152
UQCRC2	LB+NL+ vs LB-NL-	-0.00904788440253495	0.986769646598354
UQCRFS1	LB+NL+ vs LB-NL-	-0.0611294325540636	0.594414053173602
UQCRH	LB+NL+ vs LB-NL-	-0.0634370280072407	0.763423920208116
UQCRQ	LB+NL+ vs LB-NL-	-0.0384531321333188	0.907391185233385
UROD	LB+NL+ vs LB-NL-	-0.0475942262244401	0.878621330327351
UROS	LB+NL+ vs LB-NL-	0.0594645202801709	0.805927323629573
USMG5	LB+NL+ vs LB-NL-	-0.0356384845695384	0.915811441690219
USO1	LB+NL+ vs LB-NL-	0.0170391052473611	0.932021772106884
USP11	LB+NL+ vs LB-NL-	0.251002678804908	0.0972863758180988
USP12	LB+NL+ vs LB-NL-	0.0307530409340585	0.994246155724865
USP14	LB+NL+ vs LB-NL-	0.00569229549348116	0.995235608695115
USP15	LB+NL+ vs LB-NL-	-0.112387978976956	0.49084794218534
USP24	LB+NL+ vs LB-NL-	-0.193956189267719	0.629145093093595
USP46	LB+NL+ vs LB-NL-	0.0802563875720172	0.898590036819181
USP5	LB+NL+ vs LB-NL-	-0.0360749151288842	0.43735121033646
USP7	LB+NL+ vs LB-NL-	-0.0496103913480674	0.622021560018992
USP9X	LB+NL+ vs LB-NL-	0.155407322270402	0.124120250474132
UTRN	LB+NL+ vs LB-NL-	0.00169556018256441	0.999907944244177
VAC14	LB+NL+ vs LB-NL-	0.0183387966337462	0.958651427027815
VAMP1	LB+NL+ vs LB-NL-	0.357112309899382	0.375218303733134
VAMP2	LB+NL+ vs LB-NL-	-0.117359560379431	0.647957227952225
VAMP7	LB+NL+ vs LB-NL-	0.0660918993080249	0.741906693203776
VAPA	LB+NL+ vs LB-NL-	0.0729069900785956	0.423660912633056
VAPB	LB+NL+ vs LB-NL-	-0.0452578002851324	0.789113175824647
VARS	LB+NL+ vs LB-NL-	-0.105931193318887	0.544961150711874
VASP	LB+NL+ vs LB-NL-	0.143003702936386	0.241219125216752
VAT1	LB+NL+ vs LB-NL-	0.00112840623582609	0.999872565562178
VAT1L	LB+NL+ vs LB-NL-	-0.0953673632958511	0.817324362633006
VBP1	LB+NL+ vs LB-NL-	-0.0791508769076157	0.867145736961214
VCAN	LB+NL+ vs LB-NL-	0.034523218207794	0.975721929012294
VCL	LB+NL+ vs LB-NL-	0.172070576913196	0.202666570997613
VCP	LB+NL+ vs LB-NL-	0.00823459989926307	0.963067787626523
VCPIP1	LB+NL+ vs LB-NL-	0.0265345428395345	0.964446063185313
VDAC1	LB+NL+ vs LB-NL-	-0.0364740250541519	0.85401532970867
VDAC2	LB+NL+ vs LB-NL-	-0.0651530956244681	0.42785637212794
VDAC3	LB+NL+ vs LB-NL-	-0.0185491521386533	0.946081565744292
VGF	LB+NL+ vs LB-NL-	-0.16108161449568	0.80789672687632
VIM	LB+NL+ vs LB-NL-	0.390795829520924	0.34772883844682
VIPAS39	LB+NL+ vs LB-NL-	0.00812283652691364	0.998851214673312
VPS11	LB+NL+ vs LB-NL-	-0.0194560843397522	0.990938862264461
VPS13A	LB+NL+ vs LB-NL-	-0.0436215771615498	0.932708658250934
VPS13C	LB+NL+ vs LB-NL-	0.0606693255296478	0.710310200801932
VPS16	LB+NL+ vs LB-NL-	0.0874479228704314	0.727357789748006
VPS18	LB+NL+ vs LB-NL-	-0.0217711491247228	0.935214002160689
VPS26A	LB+NL+ vs LB-NL-	0.0717443199465381	0.694683071003315
VPS26B	LB+NL+ vs LB-NL-	-0.014092488930292	0.983544521593705
VPS28	LB+NL+ vs LB-NL-	0.328033826795587	0.492694218872914
VPS29	LB+NL+ vs LB-NL-	0.0963702623849139	0.333143807438528
VPS33A	LB+NL+ vs LB-NL-	-0.00137727628355454	0.999938231072953
VPS33B	LB+NL+ vs LB-NL-	0.0683624003025001	0.601914617991141
VPS35	LB+NL+ vs LB-NL-	0.0363925903939537	0.896156643352233
VPS45	LB+NL+ vs LB-NL-	-0.0681384044700712	0.317365118525584
VPS4A	LB+NL+ vs LB-NL-	-0.120451145001772	0.358649946867125
VPS4B	LB+NL+ vs LB-NL-	-0.144414879912113	0.478760641401582
VPS51	LB+NL+ vs LB-NL-	0.104973810209244	0.572571139576278
VPS52	LB+NL+ vs LB-NL-	0.0127112842294803	0.997618009253179
VPS53	LB+NL+ vs LB-NL-	-0.00273436149526667	0.999941137084519
VSNL1	LB+NL+ vs LB-NL-	0.0598010783484887	0.92447827364601
VTA1	LB+NL+ vs LB-NL-	0.0335708920624484	0.835919833274527
VTN	LB+NL+ vs LB-NL-	0.304955454637901	0.275775088575419
VWA5A	LB+NL+ vs LB-NL-	-0.21726133425127	0.170373405518667
VWA8	LB+NL+ vs LB-NL-	0.119558011775396	0.448091469727173
VWF	LB+NL+ vs LB-NL-	0.00612209946558607	0.999176948771852
WARS	LB+NL+ vs LB-NL-	-0.123093549472378	0.239572808837371
WASF1	LB+NL+ vs LB-NL-	-0.0717708099299951	0.966617817313302
WASF3	LB+NL+ vs LB-NL-	-0.151076231403644	0.170779565192987
WASL	LB+NL+ vs LB-NL-	-0.0112970803667416	0.985342322945828
WBP2	LB+NL+ vs LB-NL-	-0.183502542693739	0.583669200728975
WDR1	LB+NL+ vs LB-NL-	0.121372407017462	0.420634717283915
WDR11	LB+NL+ vs LB-NL-	-0.00834807478561039	0.993354458592433
WDR17	LB+NL+ vs LB-NL-	0.0959105185375673	0.861686784517533
WDR37	LB+NL+ vs LB-NL-	-0.0341990337259049	0.937163255464217
WDR44	LB+NL+ vs LB-NL-	0.102050624170049	0.582471020342479
WDR47	LB+NL+ vs LB-NL-	0.0316257152182474	0.943705142954775
WDR48	LB+NL+ vs LB-NL-	0.063716735780991	0.707939636050964
WDR61	LB+NL+ vs LB-NL-	-0.139426346957794	0.563426296164734
WDR7	LB+NL+ vs LB-NL-	-0.0916194242663723	0.593611810793631
WFS1	LB+NL+ vs LB-NL-	0.0954491701972892	0.78153889214152
WIPI2	LB+NL+ vs LB-NL-	0.0122704447814693	0.990303121537541
WNK1	LB+NL+ vs LB-NL-	0.0377888405762891	0.936340967522278
WNK2	LB+NL+ vs LB-NL-	0.086567507797993	0.875719398024789
XPNPEP1	LB+NL+ vs LB-NL-	0.037595265243786	0.830124371997092
XPO1	LB+NL+ vs LB-NL-	0.0308151903528197	0.879322091814598
XPO7	LB+NL+ vs LB-NL-	0.00997753187133916	0.988309714094239
XPOT	LB+NL+ vs LB-NL-	0.108447078701992	0.568952524432475
XRCC5	LB+NL+ vs LB-NL-	0.0175906467857322	0.988245968779483
XRCC6	LB+NL+ vs LB-NL-	-0.0162084641865753	0.986788979360823
YARS	LB+NL+ vs LB-NL-	0.00901349295864913	0.987822057050375
YARS2	LB+NL+ vs LB-NL-	-0.027775711121634	0.948150951676011
YBX1	LB+NL+ vs LB-NL-	-0.158965995070536	0.454339989033581
YES1	LB+NL+ vs LB-NL-	0.133710594712965	0.857125852329923
YKT6	LB+NL+ vs LB-NL-	0.0952333267410755	0.173708015479343
YWHAB	LB+NL+ vs LB-NL-	0.0288938118892736	0.932538166273729
YWHAE	LB+NL+ vs LB-NL-	0.0609534688582105	0.414635897606569
YWHAG	LB+NL+ vs LB-NL-	-0.0492650293579505	0.817240606785099
YWHAH	LB+NL+ vs LB-NL-	-0.00186646012705564	0.999468219310902
YWHAQ	LB+NL+ vs LB-NL-	0.109050091981118	0.187585763152239
YWHAZ	LB+NL+ vs LB-NL-	0.0341738704188305	0.933279648856311
ZC2HC1A	LB+NL+ vs LB-NL-	0.11117373210377	0.639057596555813
ZFYVE21	LB+NL+ vs LB-NL-	-0.0542598287602488	0.89414491484718
ZMPSTE24	LB+NL+ vs LB-NL-	0.0265677709860367	0.967005870207729
ZYG11B	LB+NL+ vs LB-NL-	0.0886902615746744	0.644688154741046
ZYX	LB+NL+ vs LB-NL-	-0.136604862967804	0.483345781225579
ZZEF1	LB+NL+ vs LB-NL-	-0.0517763972704055	0.867716434353134
A1BG	LB-NL+ vs LB-NL-	0.0590886771325541	0.97757733040064
A2M	LB-NL+ vs LB-NL-	0.00792794350617501	0.998976258438636
AAK1	LB-NL+ vs LB-NL-	0.0195742698215225	0.966970972210066
AAMDC	LB-NL+ vs LB-NL-	0.0262014016176462	0.972298196791009
AARS	LB-NL+ vs LB-NL-	0.0698034940198787	0.468769675413648
AARS2	LB-NL+ vs LB-NL-	0.252073336672611	0.279631846338556
AASDHPPT	LB-NL+ vs LB-NL-	0.087505198235202	0.686241548499664
ABAT	LB-NL+ vs LB-NL-	-0.0249113169538156	0.924659749424737
ABCA2	LB-NL+ vs LB-NL-	0.125830949466589	0.615046240819459
ABCB7	LB-NL+ vs LB-NL-	0.0934007637937832	0.702200312019889
ABCD3	LB-NL+ vs LB-NL-	0.0833457468266382	0.772096306689176
ABCE1	LB-NL+ vs LB-NL-	0.0195028064807994	0.987347670043623
ABHD10	LB-NL+ vs LB-NL-	-0.164512159257095	0.0384501156207419
ABHD11	LB-NL+ vs LB-NL-	0.00415012816193112	0.998648035315232
ABHD12	LB-NL+ vs LB-NL-	-0.0627162866050316	0.621754495457537
ABHD14B	LB-NL+ vs LB-NL-	0.230131198182303	0.294116373453485
ABHD16A	LB-NL+ vs LB-NL-	-0.244348018986267	0.0551126971575474
ABHD17B	LB-NL+ vs LB-NL-	-0.0381435596859013	0.984523522904283
ABI1	LB-NL+ vs LB-NL-	-0.115648320509524	0.590522336994815
ABI2	LB-NL+ vs LB-NL-	-0.252733121964273	0.0648316927590742
ABLIM1	LB-NL+ vs LB-NL-	0.144285292445793	0.363673004536333
ABLIM2	LB-NL+ vs LB-NL-	0.0287479400517814	0.967724273814925
ABR	LB-NL+ vs LB-NL-	0.0286073419861127	0.940108336417592
ABRACL	LB-NL+ vs LB-NL-	-0.191459630411108	0.285749254344708
ACAA1	LB-NL+ vs LB-NL-	0.00916076934406475	0.984891215906314
ACAA2	LB-NL+ vs LB-NL-	0.150084647954935	0.0950457858425486
ACAD8	LB-NL+ vs LB-NL-	-0.0958406168524359	0.61232642774393
ACAD9	LB-NL+ vs LB-NL-	-0.138120816994477	0.335739698659843
ACADM	LB-NL+ vs LB-NL-	0.131400527266212	0.502030113890391
ACADS	LB-NL+ vs LB-NL-	0.226759517371959	0.670153935209104
ACADSB	LB-NL+ vs LB-NL-	0.0958063820159736	0.522035831712369
ACADVL	LB-NL+ vs LB-NL-	0.086948239361398	0.362977092688333
ACAN	LB-NL+ vs LB-NL-	0.212379793957891	0.490189271569085
ACAP1	LB-NL+ vs LB-NL-	0.0270649909125288	0.926908946890667
ACAP2	LB-NL+ vs LB-NL-	-0.0413754198263097	0.899004863657204
ACAT1	LB-NL+ vs LB-NL-	0.0591001142155176	0.736490362673479
ACAT2	LB-NL+ vs LB-NL-	0.07954449783932	0.685805207088995
ACBD7	LB-NL+ vs LB-NL-	0.0686215781884111	0.947907161948342
ACE	LB-NL+ vs LB-NL-	0.369603219712282	0.414439681820419
ACIN1	LB-NL+ vs LB-NL-	0.187008596722308	0.521995244305328
ACLY	LB-NL+ vs LB-NL-	0.163355091640989	0.345988974401296
ACO1	LB-NL+ vs LB-NL-	0.124759413369509	0.289408962577044
ACO2	LB-NL+ vs LB-NL-	-0.0416817308668193	0.757979630731718
ACOT13	LB-NL+ vs LB-NL-	-0.0214007182999967	0.935235329880689
ACOT7	LB-NL+ vs LB-NL-	-0.109501926860628	0.0543355619846944
ACOT8	LB-NL+ vs LB-NL-	-0.322477216648235	0.00208384759942237
ACOT9	LB-NL+ vs LB-NL-	0.00155585841909961	0.999815095404912
ACOX1	LB-NL+ vs LB-NL-	0.0503251795782104	0.920331056911825
ACP1	LB-NL+ vs LB-NL-	-0.163273736879333	0.228238746848654
ACP2	LB-NL+ vs LB-NL-	0.0193062267267215	0.988205278105894
ACSBG1	LB-NL+ vs LB-NL-	0.196145126888851	0.49663912426153
ACSF2	LB-NL+ vs LB-NL-	0.142796909165656	0.393366268067805
ACSF3	LB-NL+ vs LB-NL-	-0.0154303849369262	0.989145328346806
ACSL1	LB-NL+ vs LB-NL-	0.0982309816671807	0.38015036894099
ACSL3	LB-NL+ vs LB-NL-	-0.0433943474743533	0.716548259312619
ACSL6	LB-NL+ vs LB-NL-	0.0517736577760434	0.734376454998714
ACSS1	LB-NL+ vs LB-NL-	0.210727150561607	0.267589354195331
ACSS3	LB-NL+ vs LB-NL-	0.285215470366578	0.297486108116241
ACTA2	LB-NL+ vs LB-NL-	-1.28096601956962	0.04846514610931
ACTB	LB-NL+ vs LB-NL-	-0.132160653558294	0.183187247434979
ACTG1	LB-NL+ vs LB-NL-	-0.0174370326886657	0.971855967237442
ACTN1	LB-NL+ vs LB-NL-	-0.240275124400799	0.123081436822722
ACTN2	LB-NL+ vs LB-NL-	-0.401706865945806	0.280531473718459
ACTN4	LB-NL+ vs LB-NL-	0.00364858416363967	0.998188635851171
ACTR10	LB-NL+ vs LB-NL-	0.0802052027828209	0.495912695378055
ACTR1A	LB-NL+ vs LB-NL-	-0.0276993785411665	0.775675634645708
ACTR1B	LB-NL+ vs LB-NL-	-0.0872118996154512	0.73123238854233
ACTR2	LB-NL+ vs LB-NL-	-0.103022500172195	0.232893149985908
ACTR3	LB-NL+ vs LB-NL-	-0.0228241739991487	0.861520448653076
ACTR3B	LB-NL+ vs LB-NL-	-0.505091777642358	0.0462140943534022
ACY1	LB-NL+ vs LB-NL-	0.359311015003089	0.0103924306515077
ACYP1	LB-NL+ vs LB-NL-	0.00621033620022264	0.998273364426626
ACYP2	LB-NL+ vs LB-NL-	0.137956032672969	0.37480605720148
ADAM10	LB-NL+ vs LB-NL-	0.135565136382081	0.608338866234666
